id,name,description,region,city,distance,images,tags,location,created_at,category
80f516ce-6570-467e-b52d-b250909d14d8,Mekelle Martyrs Memorial Monument & Museum,Massive monument and museum commemorating struggle casualties in Tigray.,,,,[],"[""mekelle"",""martyrs-memorial"",""monument""]",,2026-07-27 22:07:25.776912+00,dark
810c6f17-ed36-4bc7-bef4-9af0082f5de2,Bete Maryam & Imperial Compound,Historic imperial church and compound in central Addis Ababa.,,,,[],"[""imperial"",""addis"",""palace""]",,2026-07-27 22:07:25.776912+00,cultural
812db92e-8bc5-4ba1-aa6c-1f5a50495e53,Adwa Victory Memorial & Battlefields Museum,Memorial complex documenting the 1896 anti-colonial Battle of Adwa.,,,,[],"[""adwa-victory"",""memorial"",""military-history""]",,2026-07-27 22:07:25.776912+00,dark
814a6aa4-8d5d-4564-ada7-29a0a304f31d,Debre Birhan Urban Center,Cold highland industrial city located northeast of Addis Ababa.,Amhara,Debre Birhan,,[],"[""debre-birhan"",""urban-center"",""industrial-hub""]","{""lat"":9.6283285,""lng"":39.4969562}",2026-07-27 22:07:25.776912+00,urban
81999c9f-98b5-4082-a3ac-8f3a5d8ef41b,Mentewab Palace at Qusquam,Eighteenth-century royal palace complex built for Empress Mentewab.,Amhara,Gonder,,[],"[""qusquam"",""gondar"",""palace""]","{""lat"":12.6226064,""lng"":37.4458824}",2026-07-27 22:07:25.776912+00,cultural
81a9782a-2d3c-46b5-a659-4e1d0203bb3b,Unity Park (Addis Ababa),"A modern urban park located inside the Grand Palace complex, featuring pavilions, gardens, and rich historical exhibits.",Addis Ababa,Addis Ababa,2,"[""https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=1200&q=80""]","[""Urban Park"",""Addis Ababa"",""Palace"",""Gardens"",""Museum""]","{""lat"":9.0232,""lng"":38.7635}",2026-07-08 10:14:03.293698+00,city
81e305b4-cce7-4240-8715-89fd09e9cda4,Jijiga War Memorial Site (Ethio-Somali War 1977),Memorial site commemorating soldiers fallen during the 1977 Ogaden War.,Somali,Jijiga,,[],"[""jijiga"",""war-memorial"",""1977-conflict""]","{""lat"":9.3508526,""lng"":42.8003788}",2026-07-27 22:07:25.776912+00,dark
82178d07-6743-4fa2-8a6b-0e502a43bae4,Church of St. George (Biete Ghiorgis),The iconic monolith rock-hewn church carved from red volcanic tuff in the shape of a Greek cross. The most famous symbol of Lalibela.,Amhara,Lalibela,680,"[""https://images.unsplash.com/photo-1547471080-7cc2caa01a7e?q=80&w=1000"",""https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Bete_Giyorgis_Lalibela_Ethiopia.jpg/1024px-Bete_Giyorgis_Lalibela_Ethiopia.jpg""]","[""UNESCO"",""Monolith"",""Rock-Hewn"",""Pilgrimage""]","{""lat"":12.0319,""lng"":39.0411}",2026-07-27 21:19:12.232213+00,religious
828adfee-2dac-4c07-bd30-e0f392ea439c,Aira Rainforest Sanctuary,Protected rainforest sanctuary located in western Wollega.,,,,[],"[""aira"",""rainforest"",""wollega""]",,2026-07-27 22:07:25.776912+00,ecotourism
82aba8b1-2db2-4e2d-a571-714d5afee55b,Simien Mountains Ecology Center,Educational center providing scientific guidance on highland park ecology.,Amhara,,,[],"[""simien-mountains"",""debark"",""ecology-center""]","{""lat"":13.2458802,""lng"":38.0999456}",2026-07-27 22:07:25.776912+00,educational
82eae310-3d7c-49aa-83fb-28d265edc902,Avanti Blue Nile Hotel Business Hub,Business conference facilities along Lake Tana.,Amhara,Bahir Dar Special Zone,,[],"[""avanti"",""blue-nile"",""bahir-dar""]","{""lat"":11.6030239,""lng"":37.3797987}",2026-07-27 22:07:25.776912+00,business
833154f4-0f60-41b7-b495-50c9d226cb8c,Yeha Temple of the Moon,Great stone temple marking the ancient Pre-Axumite Dmt kingdom.,Tigray,Yeha,,[],"[""yeha"",""pre-axumite"",""sabaean""]","{""lat"":14.2859622,""lng"":39.0179108}",2026-07-27 22:07:25.776912+00,ancestry
83381113-88e0-4b99-a696-5429844cbeca,Addis Ababa Railway Station Square (Lagahar),Flat concrete public square accessible for walking and mobility devices.,,,,[],"[""railway-station"",""paved-square"",""lagahar""]",,2026-07-27 22:07:25.776912+00,accessible
835093ea-45b9-4aa7-b2db-64933e21749b,Dallol Hydrothermal Geological Laboratory,World-renowned natural geological research laboratory for extreme environments.,Afar,,,[],"[""dallol"",""geology"",""extremophiles""]","{""lat"":14.2424728,""lng"":40.2996919}",2026-07-27 22:07:25.776912+00,educational
835a62a6-07f4-49ca-a561-9e50de625daa,Bishoftu Kuriftu Waterpark Boardwalks,Paved boardwalks providing step-free access across waterpark attractions.,Oromia,Bishoftu,,[],"[""waterpark"",""boardwalks"",""kuriftu""]","{""lat"":8.7789777,""lng"":39.0004021}",2026-07-27 22:07:25.776912+00,accessible
8364c9d2-7a3b-40e7-84fa-58272fe4d30e,Sapphire Addis Hotel Public Concourse,Modern step-free hotel entrance and elevators.,Addis Ababa,Bole,,[],"[""sapphire-addis"",""concourse"",""elevators""]","{""lat"":9.0002179,""lng"":38.7833921}",2026-07-27 22:07:25.776912+00,accessible
83950463-0db0-4149-941a-e8b61955fd62,Jijiga Mountain Escarpment Viewpoints,High mountain escarpments offering unobstructed horizon viewing.,Somali,Jijiga,,[],"[""jijiga"",""escarpment"",""stargazing""]","{""lat"":9.3508526,""lng"":42.8003788}",2026-07-27 22:07:25.776912+00,space
83c5e55d-dfd5-4c0e-a896-38a9558ce548,Ankober Ridge Public Viewpoints,Free cliffside viewpoints over the Great Rift Valley.,Amhara,Ankober,,[],"[""ankober"",""public-viewpoints"",""escarpment""]","{""lat"":9.5911547,""lng"":39.7338213}",2026-07-27 22:07:25.776912+00,budget
83e79b66-f2d6-4aef-bc7b-78f8090042da,Lake Abbe Desolate Salt Chimneys & Ghost Town,Eerie desert landscape featuring decaying geothermal chimneys.,Afar,,,[],"[""lake-abbe"",""desolate"",""salt-chimneys""]","{""lat"":11.1711957,""lng"":41.7873451}",2026-07-27 22:07:25.776912+00,dark
83faa7a2-d590-4250-ac24-c7ba27b7abe1,Yirgacheffe Coffee Cooperatives & Farms,Famous high-altitude smallholder coffee farms offering origin tours.,South Ethiopia Regional State,Yirga Cheffe,,[],"[""yirgacheffe"",""coffee-coops"",""gedeo""]","{""lat"":6.1529383,""lng"":38.2023167}",2026-07-27 22:07:25.776912+00,agritourism
8451ed49-dc4f-45f1-b76d-89bc6b96ac98,CURE International Orthopedic Hospital,Specialized pediatric and adult orthopedic surgical hospital.,Addis Ababa,Lideta,,[],"[""orthopedic"",""cure"",""pediatric""]","{""lat"":9.0195322,""lng"":38.748111}",2026-07-27 22:07:25.776912+00,medical
845fbe3e-83ff-40d7-9095-34b3478634ed,Yirgalem Hot Springs Sanctuary,Secluded hot springs surrounded by natural vegetation.,Sidama,Irgalem,,[],"[""thermal"",""yirgalem"",""sidama""]","{""lat"":6.7473747,""lng"":38.40767}",2026-07-27 22:07:25.776912+00,medical
84cfd8ed-473b-42b3-9f1a-f106be9b0b5b,Lower Omo Valley Hamer Cultural Villages,Traditional indigenous villages known for cultural heritage and bull-jumping rituals.,,,,[],"[""hamer"",""tribal"",""south-omo""]",,2026-07-27 22:07:25.776912+00,cultural
85a9f32b-890f-42a4-8fdf-6cf0b36f4d86,Mikael Imba Monastery,"Historic monastery in Tigray, known for its architectural beauty and religious significance.",Tigray,Tigray,900,"[""https://images.unsplash.com/photo-1585208798174-6cedd86e019a?w=800"",""https://images.unsplash.com/photo-1605106901227-991bd663255c?w=800""]","[""Monastery"",""Tigray"",""Historic"",""Orthodox""]","{""lat"":14.15,""lng"":39.2}",2025-12-08 05:10:50.501803+00,religious
85d2b02d-2abc-4042-9899-c30686233d5a,Chelba Tutiti Stelae Site,Massive archaeological site featuring hundreds of standing carved stones.,South Ethiopia Regional State,Yirga Cheffe,,[],"[""stelae"",""yirgacheffe"",""gedeo""]","{""lat"":6.1529383,""lng"":38.2023167}",2026-07-27 22:07:25.776912+00,cultural
85db4b7d-bd91-4392-95ed-cc625f8e610e,Haile Gebrselassie High-Altitude Training Center,High-altitude distance running camp in the Arsi highlands.,Oromia,Asella,,[],"[""haile-gebrselassie"",""asella"",""training-center""]","{""lat"":7.95,""lng"":39.13333}",2026-07-27 22:07:25.776912+00,sports
867907b1-ded6-4dcd-9f3a-8d8b5246cc54,Injibara Crater Lake Viewpoint,Free roadside viewpoint overlooking lush volcanic crater lakes.,Amhara,Injibara,,[],"[""injibara"",""crater-lake"",""viewpoint""]","{""lat"":10.9592268,""lng"":36.9340697}",2026-07-27 22:07:25.776912+00,budget
86bfa076-8fe0-4906-9393-c7b532ed92bb,Adama Science & Technology University Labs,National university research center specialized in engineering and technology.,,,,[],"[""astu"",""technology-labs"",""engineering""]",,2026-07-27 22:07:25.776912+00,educational
86da00d3-4067-4eea-93a6-c63358a077d8,Gondar Royal Enclosure (Fasil Ghebbi),17th-century stone royal fortress representing medieval Ethiopian monarchy.,Amhara,Gonder,,[],"[""fasil-ghebbi"",""gondar"",""imperial-castles""]","{""lat"":12.6082643,""lng"":37.4698895}",2026-07-27 22:07:25.776912+00,ancestry
870dbcdd-f0e1-4ca5-b549-02e9b9430349,Entoto Kuriftu Resort & Spa Chalets,Luxury mountain park chalets featuring private spa access above Addis Ababa.,,,,[],"[""entoto-kuriftu"",""mountain-chalets"",""luxury""]",,2026-07-27 22:07:25.776912+00,luxury
8717e5d4-d053-438e-ab34-4f076e27b61f,Gidabo Reservoir Boating Pier,New reservoir pier providing boating access in Sidama.,,,,[],"[""gidabo"",""reservoir"",""boating-pier""]",,2026-07-27 22:07:25.776912+00,cruise
875b32ea-050c-4fd2-b883-749a03f6646d,Konso Walled Settlements,UNESCO-listed centuries-old drystone terraced hill settlements.,South Ethiopia Regional State,,,[],"[""konso"",""walled-settlements"",""ancestral-terracing""]","{""lat"":5.25,""lng"":37.5}",2026-07-27 22:07:25.776912+00,ancestry
877c1012-20c9-411c-80c3-34e069c5fc40,Yabello Town Ridge Hike,Free hillside ridge hike overlooking Yabello town.,Oromia,Yabēlo,,[],"[""yabello"",""town-ridge"",""free-hike""]","{""lat"":4.8888074,""lng"":38.109828}",2026-07-27 22:07:25.776912+00,budget
87a9de05-f18c-484d-919b-5e43a6013d18,Gambella Wildlife Protection Volunteer Base,Remote conservation outposts monitoring mammal migrations and river habitats.,Gambela,Gambela,,[],"[""gambella"",""wildlife-protection"",""volunteer""]","{""lat"":8.2503656,""lng"":34.5877344}",2026-07-27 22:07:25.776912+00,voluntourism
87f36375-f6b3-4789-b379-de10e85bdc11,Maze National Park Valley,Conservation area featuring riverine forests and savannah plains.,South Ethiopia Regional State,,,[],"[""maze"",""national-park"",""valley""]","{""lat"":6.4105535,""lng"":37.2124317}",2026-07-27 22:07:25.776912+00,ecotourism
87f84f43-33a6-42f8-8896-c33235bd2bb1,Choke Mountain Summit Stargazing Platform,High-altitude mountain peak offering 360-degree night sky horizons.,Amhara,,,[],"[""choke-mountain"",""stargazing"",""alpine-platform""]","{""lat"":10.7117887,""lng"":37.8435035}",2026-07-27 22:07:25.776912+00,space
8809f9f2-116f-4013-86a8-2c5a18175bda,Surma/Suri Cattle Encampments,Remote rural cattle camps in the Bench Maji zone.,,,,[],"[""suri"",""kibish"",""cattle-camp""]",,2026-07-27 22:07:25.776912+00,rural
88219826-9557-4b37-8021-366ff09d0fd2,Debre Tabor Monasteries,Cluster of historic hill monasteries in South Gondar.,Amhara,Debre Tabor,,[],"[""debre-tabor"",""monasteries"",""gondar""]","{""lat"":11.856591,""lng"":38.008309}",2026-07-27 22:07:25.776912+00,religious
8852aefd-6716-4705-ade6-d70e40db9973,African Union Conference Center Concourse,International facility built to modern universal accessibility standards.,,,,[],"[""au-conference-center"",""accessible-concourse"",""elevators""]",,2026-07-27 22:07:25.776912+00,accessible
885649e0-596c-4fc0-b81d-778d432372f5,Kiyaro Yoga & Forest Retreat,Rainforest retreat dedicated to yoga and nature immersion.,,,,[],"[""kiyaro"",""yoga-retreat"",""kafa""]",,2026-07-27 22:07:25.776912+00,wellness
886f3a62-4647-40b8-b451-0bb914393cfa,Koka Dragonfruit & Exotic Fruit Farms,Commercial agricultural project introducing dragonfruit and papaya.,Oromia,Sire Robe,,[],"[""koka"",""dragonfruit"",""exotic-fruit""]","{""lat"":8.3911374,""lng"":39.0860496}",2026-07-27 22:07:25.776912+00,agritourism
8875723d-4573-45bf-9874-0ae1210d22f1,Lake Ziway Resort Wellness Grounds,Relaxing lakeside resort grounds surrounded by acacias.,,,,[],"[""lake-ziway"",""wellness-grounds"",""resort""]",,2026-07-27 22:07:25.776912+00,wellness
88793f58-7a9c-4b9f-bbcc-9be429c79782,Inter Luxury Hotel Presidential Suites,Top-floor luxury suites catering to international diplomats and executives.,Addis Ababa,Bole,,[],"[""inter-luxury"",""presidential-suites"",""addis""]","{""lat"":9.0060961,""lng"":38.8111966}",2026-07-27 22:07:25.776912+00,luxury
892cbc79-6390-42d1-bd71-2ed79b378d1a,Woldiya Central Market,Highland market center trading regional goods and agricultural products.,,,,[],"[""woldiya"",""central-market"",""north-wollo""]",,2026-07-27 22:07:25.776912+00,shopping
8956ca30-716e-4923-b7aa-61fd70fa671d,Dallol Hydrothermal Sulfur Fields,Vibrant sulfur and salt hydrothermal deposits in the Danakil Depression.,,,,[],"[""hydrothermal"",""danakil"",""extreme""]",,2026-07-27 22:07:25.776912+00,adventure
89ab6e9f-04fe-477b-95d7-c7c1c0e41884,Upper Awash Agro-Industry Citrus Orchards,"Extensive commercial fruit orchards producing oranges, mandarins, and grapes.",,,,[],"[""upper-awash"",""citrus-orchards"",""elaborate""]",,2026-07-27 22:07:25.776912+00,agritourism
89af16e0-ae04-431a-a31c-9b4ee6f2d7ec,Addis Ketema & Mercato Commercial District,Intense high-density urban commercial center surrounding Africa largest open-air market.,Addis Ababa,Addis Ketema,,[],"[""addis-ketema"",""mercato"",""urban-market""]","{""lat"":9.0367127,""lng"":38.7275668}",2026-07-27 22:07:25.776912+00,urban
89b0fb74-c0f0-4cbc-8eab-43ca95b5268c,Hossaena City Hub,Main commercial urban center of the Hadiya zone.,,,,[],"[""hossaena"",""city-hub"",""hadiya""]",,2026-07-27 22:07:25.776912+00,urban
89e57cc5-f90c-4f0f-b936-779e5472277b,Debre Markos Athletic Training Hub,Regional training ground for distance runners in Gojjam.,Amhara,Debre Markos,,[],"[""debre-markos"",""athletics"",""gojjam""]","{""lat"":10.3358665,""lng"":37.7285604}",2026-07-27 22:07:25.776912+00,sports
8a2c9876-3d1d-4329-80cc-19e3e34cf107,Menz Guassa Community Lodge VIP Cabin,High-end rustic VIP cabin set in isolated alpine wilderness.,Amhara,,,[],"[""guassa"",""vip-cabin"",""eco-luxury""]","{""lat"":10.3511111,""lng"":39.7959722}",2026-07-27 22:07:25.776912+00,luxury
8ab6c3ad-4cc0-46b9-8163-aca350724db1,Lewi Resort Lake Promenade,Paved lakeside walkway running along the resort edge.,,,,[],"[""lewi-resort"",""lake-promenade"",""hawassa""]",,2026-07-27 22:07:25.776912+00,accessible
8ae1271e-a65b-4684-ab42-c626ce27cfbd,Guzara Castle Abandoned Ruins,Haunting ruined stone castle standing on a isolated hill.,Amhara,Enferaz,,[],"[""guzara-castle"",""abandoned-ruins"",""infraz""]","{""lat"":12.2344189,""lng"":37.6350175}",2026-07-27 22:07:25.776912+00,dark
8bb0a047-c759-415a-b29f-a7cb180ca0fc,Dire Dawa International Exhibition Center,Regional trade center and exhibition hall in Dire Dawa.,Dire Dawa,Dire Dawa,,[],"[""dire-dawa"",""exhibition-center"",""trade""]","{""lat"":9.5913368,""lng"":41.8566126}",2026-07-27 22:07:25.776912+00,business
8c041c42-bd22-46fb-a143-4d702d20b9a6,Abba Garima Monastery,"Monastery near Adwa, famed for the Abba Garima Gospels (among the world’s oldest illuminated manuscripts).",Tigray,Adwa,1000,"[""https://images.unsplash.com/photo-1585208798174-6cedd86e019a?w=800"",""https://images.unsplash.com/photo-1605106901227-991bd663255c?w=800""]","[""Monastery"",""Manuscripts"",""Historic"",""Orthodox""]","{""lat"":14.12,""lng"":39.29}",2025-12-08 02:04:50.339394+00,religious
8cd7d29e-ca5c-4c5d-9547-58b4d24745ff,Harenna Forest Canopy (Bale Monkeys & Black-and-White Colobus),Cloud forest canopy harboring the rare endemic Bale monkey.,,,,[],"[""bale-monkey"",""colobus"",""harenna""]",,2026-07-27 22:07:25.776912+00,wildlife
8d30a35e-22e9-47a3-aea6-d724a3f1238c,Lame Dera / Ethiopian IT Park Business Centers,Technology park facility offering modern corporate conference spaces.,Addis Ababa,Bole,,[],"[""it-park"",""business-center"",""tech""]","{""lat"":8.9934018,""lng"":38.7941228}",2026-07-27 22:07:25.776912+00,business
8db4ea13-f1d7-49db-b9f2-fa182aeda975,Gore Rainforest Reserve (Slightly-spotted Primates),Pristine rainforest supporting diverse primate populations.,Oromia,Gore,,[],"[""gore"",""primates"",""rainforest""]","{""lat"":8.1525979,""lng"":35.5371154}",2026-07-27 22:07:25.776912+00,wildlife
8dcb4a89-1e11-477e-adfc-cba608eccc66,Lake Ziway Island Public Dock,Low-cost dock access for local ferry rides across Ziway.,,,,[],"[""lake-ziway"",""public-dock"",""low-cost""]",,2026-07-27 22:07:25.776912+00,budget
8dd89383-1d93-4358-9f05-75d34b5e5adc,Erta Ale Active Volcano & Lava Lake,Active basaltic shield volcano in Afar featuring a persistent lava lake.,Afar,,,[],"[""volcano"",""hiking"",""danakil""]","{""lat"":13.2972405,""lng"":40.7809115}",2026-07-27 22:07:25.776912+00,adventure
8e21efbe-8fce-4e5c-bfef-f2c6dcf62b24,Washa Mikael Rock-Hewn Church,4th-century semi-monolithic church in Addis Ababa; one of Ethiopia's oldest rock-hewn churches.,Addis Ababa,Addis Ababa,8,"[""https://images.unsplash.com/photo-1609137144813-7d9921338f24?w=1200&q=80"",""https://images.unsplash.com/photo-1585208798174-6cedd86e019a?w=1200&q=80""]","[""Monastery"",""Rock-Hewn"",""Historic"",""Orthodox"",""Ancient""]","{""lat"":9.01,""lng"":38.75}",2025-12-08 05:10:50.501803+00,religious
8e2ad15c-42ba-4c98-b014-1acd387e8d68,Debre Birhan Raw Meat & Injera Outlets,Highland stopover town famous for high-quality mutton and beef butcheries.,Amhara,Debre Birhan,,[],"[""debre-birhan"",""raw-meat"",""mutton""]","{""lat"":9.6752117,""lng"":39.5324899}",2026-07-27 22:07:25.776912+00,culinary
8e2d27ee-d1df-42eb-85d6-fd8b214bd966,Kafa Coffee Forests,The ancestral geographic birthplace of wild Arabica coffee.,,,,[],"[""kafa"",""coffee-origin"",""botanical-heritage""]",,2026-07-27 22:07:25.776912+00,ancestry
8e43f02f-24a3-47a8-ae88-2cae06889f34,Babile Elephant Sanctuary (Somali Elephants),Dry-land sanctuary protecting the native Somali elephant subspecies.,,,,[],"[""babile"",""somali-elephant"",""sanctuary""]",,2026-07-27 22:07:25.776912+00,wildlife
8e909beb-aa25-4342-881d-1faf0cd3cb30,Halala Kella Lodge Executive Retreat Center,High-level executive retreat center overlooking Koysha Lake.,,,,[],"[""halala-kella"",""executive-retreat"",""koysha""]",,2026-07-27 22:07:25.776912+00,business
8eb7ca14-baca-476a-a5c5-1e9f1efe708c,Yabello Desert Night Sky Observation Outpost,Arid southern desert outpost providing exceptionally clear night skies.,Oromia,Yabēlo,,[],"[""yabello"",""desert-sky"",""astronomy""]","{""lat"":4.8888074,""lng"":38.109828}",2026-07-27 22:07:25.776912+00,space
8f0ed152-8290-4805-98e9-e7cded62f931,Haile Resort Spa & Lakefront Retreat,High-altitude wellness resort overlooking Nechisar National Park.,,,,[],"[""haile-resort"",""arba-minch"",""lakefront-retreat""]",,2026-07-27 22:07:25.776912+00,wellness
8f15be20-81cc-41c0-8560-0edcd02889d6,Dassanech Tribal Villages,Pastoralist tribal settlements located along the banks of the Omo River.,South Ethiopia Regional State,Omorate,,[],"[""dassanech"",""omorate"",""turkana""]","{""lat"":4.8032381,""lng"":36.0504375}",2026-07-27 22:07:25.776912+00,cultural
8f1e59ff-3f5d-4f0c-8872-ddd7ec9d468e,Kazanchis Commercial & Financial District,High-density urban district housing international hotels and corporate headquarters.,Addis Ababa,Kirkos,,[],"[""kazanchis"",""financial-district"",""downtown""]","{""lat"":9.0159277,""lng"":38.7712221}",2026-07-27 22:07:25.776912+00,urban
